bc,co,date,location,no2,o3,pm10,pm25,so2
"","",2022-04-27,Groton,"",0.0279,9.155,4.1256,""
"","",2022-04-27,Ponca City,"","",23.6028,8.0369,2.0E-4
"","",2022-04-27,LESTER BUILDING SYST,"",0.0345,"",6.0672,""
"","",2022-04-27,Tulalip-Totem Beach,"","","",0.8557,""
"","",2022-04-27,Indio-29 Palms,"",0.0564,47.5128,10.6846,""
"","",2022-04-27,Moshannon,"",0.0274,"","",""
"","",2022-04-27,Charleroi,"",0.0356,"",10.3174,""
"",0.1885,2022-04-27,Fresno - Garland,0.0035,0.0361,29.7474,9.5053,6.0E-4
"",0.2055,2022-04-28,Mesa - Brooks Reserv,"",0.032,24.2364,8.4564,""
"","",2022-04-28,Pinal Air Park,"",0.0354,42.9455,"",""
"",0.2391,2022-04-28,Reseda,0.0053,0.0451,"",19.0345,""
"","",2022-04-28,TracyAP,0.0015,0.045,20.5,2.7097,""
"",0.1249,2022-04-28,Modesto - 14th Stree,"",0.044,27.5,9.825,""
"","",2022-04-28,Fond du Lac,"",0.0415,"",-0.697,""
"","",2022-04-28,Middleport,"",0.0337,"","",""
"","",2022-04-28,Edgar Evins,"",0.0384,"","",""
"",0.1748,2022-04-28,Rose Park,0.0114,0.0335,"",9.9534,2.0E-4
"",0.0015,2022-04-28,Underhill,"",0.0378,"",2.7265,0.0
"","",2022-04-28,CHIWAUKEE,"",0.0369,"",4.8919,""
"","",2022-04-28,Popham Beach SP,"",0.0268,"","",""
"",0.2243,2022-04-28,Utah Tech. Center,0.0108,0.0344,"",9.5,5.0E-4
"","",2022-04-01,Piru - Pacific,"",0.0259,"",8.0351,""
"","",2022-04-01,Boulder Reservoir,"",0.0376,"","",""
"","",2022-04-01,Valdosta,"","",15.9479,7.0,""
"","",2022-04-01,Dayville,"",0.0339,"","",1.0E-4
"",0.1622,2022-04-01,South Valley,0.0079,0.0303,23.81,5.765,""
"","",2022-04-01,Chaco Culture Nation,3.0E-4,0.044,"","",""
"","",2022-04-01,Erie,"",0.032,"",3.9736,""
"","",2022-04-01,Rockingham,0.0034,0.029,"","",8.0E-4
"","",2022-04-01,RHINELANDER,"","","","",-0.001
"","",2022-04-01,Miles City,"","",7.5833,2.1156,""
"",0.0858,2022-04-01,Bondville,"",0.0353,"","",0.0
"","",2022-04-01,Mackville,"",0.033,"","",""
"","",2022-04-01,M.K. Goddard,"",0.0348,"","",""
"","",2022-04-01,Sheridan PD,"","",3.7097,3.6949,""
"",0.3626,2022-04-02,Phoenix JLG Supersit,0.0139,0.0313,22.5952,7.0357,1.0E-4
"","",2022-04-02,Cool (Seasonal),"",0.0358,"","",""
"",0.3739,2022-04-02,Anaheim,0.0111,0.0295,25.4902,13.5735,""
"","",2022-04-02,St. Andrews Park,"",0.0386,"",7.7681,""
"","",2022-04-02,City Park,"","","",6.4269,""
"","",2022-04-02,Fairhaven2,"",0.0389,"","",""
"","",2022-04-02,Brockton,"",0.0394,"",4.8889,""
"","",2022-04-02,SHIRLEY PLANTATION,0.0021,0.0376,"","",1.0E-4
"","",2022-04-02,Long Beach Signal Hi,0.0097,0.0352,27.9072,12.9725,4.0E-4
"","",2022-04-02,"Clinton, Chancy Park","","","",12.1437,8.0E-4
"",0.0981,2022-04-03,South Phoenix,"",0.0264,22.4381,7.4971,""
"","",2022-04-03,Fresno - Drummond St,0.0081,0.0344,21.9765,"",""
"","",2022-04-03,Tranquillity,"",0.0315,"",6.4,""
"","",2022-04-03,Cocoa Beach,"",0.0414,"","",""
"","",2022-04-03,Stuart,"",0.033,"",6.2853,""
"","",2022-04-03,OWENPRI,"",0.0342,"",6.2857,""
"","",2022-04-03,DURHAM,"",0.0295,"","",""
"","",2022-04-03,Hinds CC,"",0.031,"",7.924,""
"","",2022-04-03,Brigantine,"",0.0362,"",4.2775,0.0
"",0.3144,2022-04-03,STILWELL CASTNET & N,"",0.0397,9.0392,4.2549,0.0
"",0.3742,2022-04-03,Harrisville,0.0043,0.0393,12.809,4.3146,""
"","",2022-04-03,Anacortes-202 Ave (S,"",0.047,"",4.7979,4.0E-4
"","",2022-04-03,Springville,"",0.04,"",24.0131,""
"","",2022-04-03,WeymouthFR,0.0121,0.0255,"",8.6986,""
"","",2022-04-03,Kemmerer Mobile,0.004,0.0388,20.5357,3.8475,0.0
"",0.1422,2022-04-03,Chico -  East,0.0035,0.0367,7.8452,3.25,""
"",0.3442,2022-04-04,Garden,"","",17.0268,4.8839,""
"",0.2638,2022-04-04,Mesa - Brooks Reserv,"",0.0301,16.2845,6.0069,""
"","",2022-04-04,North Phoenix,"",0.0322,12.5603,4.2526,""
"","",2022-04-04,Red Mountain,"",0.0329,"","",""
"","",2022-04-04,Geronimo,"","",20.3534,6.4583,""
"","",2022-04-04,DEER,"",0.0421,"","",""
"",0.2925,2022-04-04,Concord,0.002,0.0387,"",7.5393,0.0
"",0.1284,2022-04-04,Pico Rivera,0.0108,0.0372,"","",""
"","",2022-04-04,Lee Vining,"","",16.0862,5.0405,""
"",0.0578,2022-04-04,Ute 1,0.0029,0.0365,"","",""
"","",2022-04-04,BELLFNT2,"",0.0402,"","",0.0
"","",2022-04-04,V_VIEW,"",0.0237,"",5.9604,""
"","",2022-04-04,Grand Portage,"","","",-0.7071,""
"","",2022-04-04,Elko,"","",27.1648,"",""
"","",2022-04-04,Leonia,"",0.0361,"","",""
"","",2022-04-04,Whiteface Mtn,"",0.0432,"",3.2345,""
"","",2022-04-04,E Syracuse,"",0.0349,"","",""
"","",2022-04-04,Mud Run,"",0.0262,"","",""
"","",2022-04-04,Moore,"",0.0424,"",14.6143,""
"",0.1491,2022-04-04,Hawthorne,0.0129,0.0331,20.5584,5.0977,0.0026
"","",2022-04-04,Mackville,"",0.0427,"","",""
"","",2022-04-04,Brigantine,"",0.036,"",3.8802,0.0
"","",2022-04-04,Pinedale Gaseous,0.0017,0.0333,"",2.4143,""
"","",2022-04-04,Melbourne,"",0.0449,17.3425,9.9836,""
"",0.2403,2022-04-05,Phoenix JLG Supersit,0.0081,0.0357,28.7895,7.1895,1.0E-4
"","",2022-04-05,Santa Barbara,"",0.0271,21.0704,3.7887,""
"","",2022-04-05,Mandarin,"","",14.7474,8.1484,""
"","",2022-04-05,NORMAL,"",0.0262,"",8.022,""
"","",2022-04-05,Sedgwick,"",0.0376,"","",""
"","",2022-04-05,Algonquin Parkway,"","",17.744,11.164,1.0E-4
0.3871,0.1719,2022-04-05,HU-Beltsville,0.0064,0.0296,"",6.9015,0.0
"","",2022-04-05,Substation,0.0011,0.0366,30.773,"",1.0E-4
"","",2022-04-05,Yakima-4th Ave,"","",12.2632,2.7105,""
0.3755,0.2295,2022-04-05,MILWAUKEE COLLEGE AV,0.0069,"",13.4052,10.7655,""
"","",2022-04-05,Thunder Basin,8.0E-4,0.0425,"","",""
"","",2022-04-05,Mayaguez 59,"",0.0078,"",3.9727,""
"","",2022-04-05,Platteville Atmosphe,0.001,0.0434,"","",""
"","",2022-04-05,Roseburg Fire Dept,"","","",3.9371,""
"","",2022-04-05,Southside,"",0.0315,"","",""
"","",2022-04-05,7004,3.0E-4,0.0344,"","",0.001
"",0.1087,2022-04-06,NCORE - Bishop,"",0.0431,29.5217,5.6304,0.0
"","",2022-04-06,Sequoia and Kings Ca,"",0.0357,"",12.8842,""
"",0.181,2022-04-06,Denver - CAMP - 2105,0.0041,0.0391,16.6106,3.2823,0.0
"","",2022-04-06,Rte 9 Del. City,"","","",5.3304,0.0
"","",2022-04-06,Evansville-Buena Vis,0.0029,0.0414,14.1038,8.943,0.001
"","",2022-04-06,Santee Sioux,"",0.0365,"","",""
"",0.419,2022-04-06,Elizabeth Trailer,0.0378,"","",8.7143,7.0E-4
"","",2022-04-06,BAYVIEW,"","","","",-1.0E-4
"","",2022-04-06,HATTIEAVEN,0.0032,0.0386,9.0417,5.2083,0.001
"","",2022-04-06,JAMESVIL,"",0.038,9.8182,"",0.0
"","",2022-04-06,Alliance,"",0.034,"","",""
"",0.2118,2022-04-06,NEW,0.0126,0.0329,10.605,6.8101,0.0
0.125,0.1625,2022-04-06,E Providence,0.004,0.0406,"","",0.0
"","",2022-04-06,Cape Romain,0.0022,0.0214,"",6.8435,""
"","",2022-04-06,Congaree Bluff,"",0.0189,"","",""
"","",2022-04-06,Research Farm,"",0.0293,10.084,0.8639,""
"","",2022-04-06,FRANCONIA,"",0.0311,"",5.0833,0.0
"","",2022-04-06,Dover,"","","",4.2783,""
"","",2022-04-06,Antelope - North Hig,"",0.0317,"","",""
"",0.1447,2022-04-06,Fort Collins - CSU -,"",0.0472,"","",""
"","",2022-04-06,"Muscatine, Musser Pa","","","","",1.0E-4
"",0.3501,2022-04-07,Fresno - Garland,0.0151,0.0226,46.6857,16.3333,9.0E-4
"",0.1468,2022-04-07,Cornwall,"",0.042,6.6583,3.9567,0.0
"",0.2218,2022-04-07,St. Lukes Meridian,0.0165,0.027,"",4.6038,1.0E-4
"","",2022-04-07,Plummer,"",0.0336,"","",""
"","",2022-04-07,Clarksboro,"",0.0363,"","",""
"","",2022-04-07,Watertown,"",0.0348,12.955,3.1595,""
"","",2022-04-07,Delray Beach,"","",20.5586,10.5595,""
"",0.1186,2022-04-07,New Haven,0.0053,0.0377,12.1833,5.7342,0.0
"","",2022-04-08,Shuttlesworth,"","",14.6019,6.5705,""
"",0.0956,2022-04-08,Mesa - Brooks Reserv,"",0.0385,7.3009,2.2699,""
"","",2022-04-08,Tranquillity,"",0.0339,"",10.0667,""
"",0.3811,2022-04-08,Pasadena,0.0175,0.0363,"","",""
"","",2022-04-08,Gwinnett Tech,"",0.0317,15.7928,4.7766,""
"","",2022-04-08,LISLE,"",0.0247,"","",""
"","",2022-04-08,FIVCO,"",0.0344,"",5.7713,""
"","",2022-04-08,MONROEMS,"",0.04,"","",""
"","",2022-04-08,Deer Creek,"",0.0306,"","",""
"","",2022-04-08,Sheffield,"",0.0274,"","",""
"","",2022-04-08,Union,"",0.0393,27.6569,4.7102,""
"","",2022-04-08,Hillsboro - Hare Fie,"","","",3.4365,""
"","",2022-04-08,BVILLE,"",0.0283,"","",""
"","",2022-04-08,Tacoma-S 36th St,0.0147,"","",5.1532,""
"",0.5324,2022-04-09,West Chandler Fire S,"",0.028,27.8108,"",""
"",0.1126,2022-04-09,NCORE - Bishop,"",0.0437,27.045,5.745,0.0
"","",2022-04-09,Edgewood,"",0.0349,"",2.3475,""
"",0.2515,2022-04-09,GRAND RAPIDS,"",0.0322,4.0376,2.188,0.0
"",0.2976,2022-04-09,DP4TH,0.0079,"","",3.8797,0.001
"","",2022-04-09,Colerain,"",0.0304,"",1.927,0.0
"","",2022-04-09,Riverton Mobile,0.0019,0.0375,18.1493,3.6885,1.0E-4
"","",2022-04-09,Kemmerer Mobile,0.0045,0.0363,32.8209,4.2295,1.0E-4
"","",2022-04-09,Cashmere Mobile,"","","",1.9138,""
"",0.0,2022-04-09,ALLEN PARK,"",0.0274,4.7143,2.888,0.0
"","",2022-04-09,Fallon,"",0.0426,"","",""
"","",2022-04-09,GREENBRIER COUNTY,"",0.0312,"","",""
"","",2022-04-09,Jersey City FH,"","","",5.0409,""
"","",2022-04-10,Miami Jones Ranch,"","","","",7.0E-4
"",0.1892,2022-04-10,Phoenix JLG Supersit,0.0071,0.0333,29.3011,6.3871,0.0
"",0.1991,2022-04-10,Pomona,0.0049,0.0456,"","",""
"","",2022-04-10,Yuba City,0.0012,0.0429,17.7262,5.3804,""
"",0.1626,2022-04-10,MLK,"",0.0339,"",3.8179,0.0
"","",2022-04-10,Lewiston,"","","",3.536,""
"","",2022-04-10,CICERO,"",0.0223,"","",""
"","",2022-04-10,Jonesport,"",0.0406,"","",""
"","",2022-04-10,Rochester,"",0.036,"",5.1996,""
"","",2022-04-10,Brigantine,"",0.0237,"",3.0957,0.0
"","",2022-04-10,PURCHASE,"",0.0508,"","",""
"","",2022-04-10,Lake Rockwell,"",0.0394,"","",""
"","",2022-04-10,Detroit Lake,"","","",1.8128,""
"","",2022-04-10,Charleroi,"",0.0381,"",3.5986,""
"","",2022-04-10,P2,0.0025,0.0472,36.7075,7.2189,""
"",0.3,2022-04-10,Lindon,0.0023,0.0462,"",3.3467,""
"","",2022-04-10,Mojave - CA 58 Busin,"",0.0479,43.7895,5.2895,""
"","",2022-04-10,SLO Roberto,"","",35.8,13.8143,""
"","",2022-04-10,MUSKEGON,"",0.0249,"","",""
"","",2022-04-10,Sloughhouse,"",0.0429,"",2.5214,""
"","",2022-04-11,Coachline,"",0.0377,"",11.3947,""
"",0.1805,2022-04-11,Fresno - Garland,0.0027,0.0327,16.9537,3.9787,0.0
"","",2022-04-11,South Long Beach,"","","",19.2118,""
"","",2022-04-11,Goleta,"",0.0326,29.7939,9.0234,""
"","",2022-04-11,Porterville-NFS,"",0.0281,"",8.481,""
"","",2022-04-11,East Hartford,0.004,0.0324,4.6018,2.331,""
"",0.1888,2022-04-11,MLK,"",0.0341,"",4.0864,1.0E-4
"",0.3047,2022-04-11,Minneapolis-Near Roa,0.0061,0.0358,"",3.7023,""
"","",2022-04-11,Bayonne,0.0114,0.0285,"","",0.0
"","",2022-04-11,Shadyside,0.0113,"","","",0.0
"","",2022-04-11,CTCLUSI Radar Hill-O,"","","",-2.7579,""
"","",2022-04-11,Enterprise - US Fore,"","","",3.1054,""
"","",2022-04-11,Hillsboro - Hare Fie,"","","",2.2456,""
"","",2022-04-11,Canyonlands NP,"",0.0483,"","",""
"",0.3951,2022-04-11,Utah Tech. Center,0.0105,0.0339,"",6.0806,5.0E-4
"","",2022-04-11,Hayden,"","",335.4051,"",0.001
"","",2022-04-11,Rocky Flats - N - 16,"",0.0466,"","",""
"","",2022-04-12,Floyd Dryden,"","",5.6392,2.2093,""
"","",2022-04-12,Shell Cut,"","",1.2299,"",""
"",0.1443,2022-04-12,Lake Elsinore - W. F,0.0012,0.0462,15.5487,4.9062,""
"","",2022-04-12,Laurel Oaks Elementa,"",0.043,"",7.8723,""
"",0.4866,2022-04-12,Winter Park,0.0029,0.0425,"","",0.0013
"","",2022-04-12,THOMAS,"",0.0229,"","",""
"",0.274,2022-04-12,"Davenport, 10th & Vi","",0.0303,"",10.5966,1.0E-4
"","",2022-04-12,Bangor MSS,"","","",5.5955,""
"","",2022-04-12,DEARBORN,"","",42.6271,12.2368,""
"","",2022-04-12,Yankee,"","","","",0.0
"","",2022-04-12,DYERSBURG,"","","",7.6106,""
"","",2022-04-12,KSPORT,"",0.0282,"","",""
"","",2022-04-12,SF-USD,"",0.0336,26.4815,6.9685,""
"","",2022-04-12,Lone Pine,"","",13.701,"",""
"",0.3996,2022-04-13,San Pablo - Rumrill,0.0046,0.0376,"",6.5238,0.001
"","",2022-04-13,Corcoran,"","",25.3977,5.9348,""
"","",2022-04-13,Chester BAM,"","","",7.4556,""
"","",2022-04-13,Bridgeport,"","","",7.1733,0.0
"",0.5122,2022-04-13,Winter Park,0.0033,0.0365,"",9.1053,0.001
"","",2022-04-13,McDonough,"",0.0323,"",15.007,""
"","",2022-04-13,Kona,"","","",5.5368,0.0
"","",2022-04-13,Granger-Beckley St.,"",0.0281,"","",""
"",0.8195,2022-04-13,ELIZA HOWELL-NR,0.0174,"","",11.3293,""
"",0.1194,2022-04-13,Blaine,0.0042,0.0347,6.2374,4.8633,0.001
"","",2022-04-13,Rocky Creek,"",0.0304,"","",""
"","",2022-04-13,Ladue,"","","",5.3425,""
"","",2022-04-13,Canton,"","","",7.3017,""
"","",2022-04-13,Dinosaur National Mo,"",0.0417,"","",""
"","",2022-04-13,Big Piney,9.0E-4,0.0397,"","",""
"","",2022-04-13,Savannahs,"",0.037,"","",""
"","",2022-04-14,LEHI,"",0.0434,24.2373,"",""
"","",2022-04-14,El Centro - 9th Stre,"",0.0503,47.2158,"",""
"","",2022-04-14,Mesa 2 /Nipomo,"","",41.8913,11.0507,0.001
"","",2022-04-14,Turlock - S. Minaret,0.0055,0.0364,16.2211,6.0947,""
"","",2022-04-14,Ute 3,0.0035,0.0398,15.6143,"",""
"","",2022-04-14,Columbus Airport,"",0.0339,15.5424,8.0305,""
"","",2022-04-14,Hilo,"","","",5.8065,0.0
"","",2022-04-14,Nampa Fire Station,"","",6.0796,5.0796,""
"","",2022-04-14,CHI_COM,"",0.0257,"",5.9331,""
"","",2022-04-14,St. Cloud,"",0.0273,"",2.7836,""
"",0.3615,2022-04-14,North OKC,0.0074,0.0349,27.3689,9.3615,0.0
"","",2022-04-14,MADISON EAST,"",0.029,"",3.4576,0.0
"","",2022-04-14,Yellowstone- Old Fai,0.0013,"","",2.8922,""
"","",2022-04-14,Grand Canyon ozone b,"",0.0531,"",6.3529,""
"",0.3702,2022-04-15,San Francisco,0.0037,0.035,"",3.3263,""
"",0.1307,2022-04-15,New Haven,0.0104,0.0361,11.595,4.4835,1.0E-4
"",0.5926,2022-04-15,Winter Park,0.0022,0.0305,"",7.1029,0.0011
"","",2022-04-15,Brunswick,"",0.0284,26.0339,11.0424,""
"","",2022-04-15,PEORIA_H,"",0.037,"","",""
"","",2022-04-15,Durham Armory,"",0.045,15.5734,2.993,0.0
"",0.131,2022-04-15,Tulsa,0.0046,0.0431,29.4685,7.2636,2.0E-4
"","",2022-04-15,Trona - Athol and Te,"",0.0409,32.2632,"",""
"","",2022-04-15,Moshannon,"",0.0413,"","",""
0.1137,"",2022-04-16,Livermore - Rincon,7.0E-4,0.0337,"",2.75,""
"",0.1785,2022-04-16,Fresno - Garland,0.0031,0.0235,15.8614,2.1396,1.0E-4
"","",2022-04-16,Ojai - Ojai Ave.,"",0.0296,"",5.203,""
"","",2022-04-16,ROCK_IS,"",0.03,"",4.971,""
"","",2022-04-16,WATSON,"",0.0404,17.5214,7.1915,1.0E-4
"","",2022-04-16,Thibodaux,"",0.019,"",9.66,""
"","",2022-04-16,MTSP,0.0015,0.0331,11.8361,"",0.0011
"","",2022-04-16,Coyote Ranger Distri,"",0.0393,"","",""
"","",2022-04-16,Riverside,"","","",10.0719,""
"","",2022-04-16,Tunkhannock,"","","",3.8652,""
"","",2022-04-16,Stockton,"",0.0318,"","",""
"","",2022-04-17,San Ramon,0.0062,0.0341,"","",""
"","",2022-04-17,Downtown Sacramento,"",0.0353,9.375,3.7042,""
"","",2022-04-17,Augusta,"",0.0183,16.6975,9.9487,0.001
"","",2022-04-17,New Albany,"",0.036,"",2.6792,1.0E-4
"","",2022-04-17,Billlings Lockwood,"","","",3.425,""
"",0.1592,2022-04-17,Jerome Mack,0.0035,0.0379,68.8932,10.9641,0.0
"","",2022-04-17,Dayton-W Main,"","","",1.3421,""
"","",2022-04-17,Johnson County,4.0E-4,0.0385,8.125,"",""
"","",2022-04-17,"Clinton, Rainbow Par","",0.029,"","",""
"","",2022-04-17,Buick NE,"","","","",0.0016
"","",2022-04-18,Casa Grande Downtown,"","",46.6435,12.9391,""
"","",2022-04-18,Oildale - 3311 Manor,"",0.0391,25.2289,"",""
"","",2022-04-18,West Los Angeles - V,0.0088,0.0278,"","",""
"","",2022-04-18,Lee Vining,"","",14.8435,5.0774,""
"","",2022-04-18,Mammoth Cave NP,"",0.0334,"","",""
"","",2022-04-18,WATSON,"",0.0319,7.3243,4.8658,3.0E-4
"","",2022-04-18,Fallon,"",0.0346,"","",""
"",0.3674,2022-04-18,North OKC,0.0013,0.0359,16.8333,7.9732,0.0
"","",2022-04-18,LAKE DUBAY,"",0.0357,"","",""
"","",2022-04-18,Corona de Tucson,"","",25.717,"",""
"","",2022-04-18,Lake Ilo,0.0011,0.0485,10.6761,6.8288,1.0E-4
"","",2022-04-18,NLRAP,"",0.0324,"","",""
"","",2022-04-18,Rio Vista,"","","",5.2442,""
"","",2022-04-18,CARTHAGE,"","",7.0159,"",""
"",0.1909,2022-04-18,BLAIR STREET,0.0044,0.0342,8.9762,3.8111,1.0E-4
"","",2022-04-18,WORTH2002,"",0.0303,"","",""
"","",2022-04-18,Watertown,"",0.0431,15.0,5.2444,""
"","",2022-04-19,Huntsville Old Airpo,"",0.041,"",4.8024,""
"","",2022-04-19,Floyd Dryden,"","",5.9574,3.0926,""
"","",2022-04-19,Humboldt Mountain -,"",0.0576,"","",""
"","",2022-04-19,60 Near Road,0.0324,"","","",""
"","",2022-04-19,Clermont,"",0.0384,"","",""
"","",2022-04-19,GRAYSON,"",0.0352,"",4.9432,""
"","",2022-04-19,Baltimore County Nea,0.0095,"","","",""
"",0.1075,2022-04-19,Piney Run,0.0015,0.0344,"",3.3304,0.0
"","",2022-04-19,Aldino,"",0.0346,"","",""
"","",2022-04-19,East Bethel,"",0.0413,"","",""
"","",2022-04-19,West Mesa,"","",48.6429,"",""
"","",2022-04-19,CTCLUSI Radar Hill-O,"","","",-2.776,""
"","",2022-04-19,Reading Airport,"",0.0335,"",3.384,""
"","",2022-04-19,RURAL RETREAT,"",0.0391,"","",""
"",0.1635,2022-04-19,Modesto - 14th Stree,"",0.0278,21.9286,8.1939,""
"",0.1465,2022-04-19,Portland - SE Lafaye,0.0037,0.0351,"",1.8975,0.0
"","",2022-04-20,WYLAM,"","",16.6471,9.3518,""
"",0.1566,2022-04-20,Clovis - N. Villa Av,0.0031,0.035,16.9022,4.2391,""
"","",2022-04-20,Arden Arcade - Del P,0.0025,0.0332,"",3.1087,0.001
"","",2022-04-20,Goleta,"",0.0644,8.7121,-0.5606,""
"","",2022-04-20,Redding,"",0.0243,"",2.8647,""
"","",2022-04-20,Flagler County,"",0.0385,"","",""
"",0.118,2022-04-20,Piney Run,0.0011,0.0406,"",3.0652,1.0E-4
"","",2022-04-20,Virgin Valley,"",0.0419,88.2121,13.7182,""
"",0.2976,2022-04-20,Remount,0.0162,"","",6.5714,""
"","",2022-04-20,Portland - Sauvie Is,"","","",3.1825,""
"","",2022-04-20,KSPORT,"",0.035,"","",""
"",0.1709,2022-04-20,EAST VINTON ELEMENTA,0.006,0.0341,"",5.3127,0.001
"","",2022-04-20,Boulder,5.0E-4,0.0455,4.5147,"",""
"",0.279,2022-04-20,Reno4,0.0123,0.0348,14.7652,4.4261,2.0E-4
"",0.199,2022-04-20,BLAIR STREET,0.0107,0.0333,16.8017,4.9991,8.0E-4
"","",2022-04-21,Jackson - Clinton,"",0.0325,"","",""
"","",2022-04-21,Columbus Airport,"",0.04,15.0614,7.1044,""
"",0.0,2022-04-21,ALLEN PARK,"",0.035,12.5496,4.8412,0.0
"","",2022-04-21,Mountains Edge,"",0.0528,24.6947,5.8484,""
"","",2022-04-21,Anthony,"","",42.1971,8.7518,""
"","",2022-04-21,Ritzville-Alder St,"","","",1.5055,""
"",0.1136,2022-04-21,Cheeka Peak,"",0.0428,"",0.9035,0.0
"","",2022-04-21,LAKE DUBAY,"",0.0367,"","",""
"","",2022-04-21,Laramie I-80 Mobile,0.0088,0.042,34.9559,7.8529,0.0
"","",2022-04-21,"Clinton, Chancy Park","","","",10.7563,9.0E-4
"","",2022-04-21,Montevallo,"","","","",0.0013
"","",2022-04-22,Orange Grove,"","",33.0439,6.8509,""
"","",2022-04-22,Ukiah Library,"","","",4.3077,""
"",0.1738,2022-04-22,Upland,0.0056,0.0364,14.6228,4.1711,""
"",0.1389,2022-04-22,Fontana - Arrow High,0.0069,0.036,"","",0.0
"",0.3541,2022-04-22,Colorado Springs - H,"","","","",0.0
"","",2022-04-22,Danbury,"",0.0305,12.7265,5.3761,""
"",0.7354,2022-04-22,NR-Georgia Tech,0.0225,"","",8.4558,""
"","",2022-04-22,Loudonville,"",0.0359,"","",""
"","",2022-04-22,WNVLELSC,"",0.0268,"","",""
"","",2022-04-22,Jefferson-Laatsch,"",0.0328,"","",""
"","",2022-04-22,BAYSIDE,"",0.0371,"","",""
"","",2022-04-23,Pinnacles NM,"",0.031,"","",""
"",0.4671,2022-04-23,Pepsi Place,0.0047,"","",7.3793,""
"","",2022-04-23,SYDNEY,"",0.0332,"",6.9638,""
"","",2022-04-23,United Ave,"",0.0299,"",13.4382,0.001
"","",2022-04-23,MANISTEE,"",0.0434,"","",""
"",0.2452,2022-04-23,GARINGER,0.0041,0.0407,23.9412,13.1765,0.0
"","",2022-04-23,W Greenwich,"",0.0354,"",2.288,""
"","",2022-04-23,CHIWAUKEE,"",0.0388,"",10.7971,""
"","",2022-04-23,Branch Street,"","",78.7895,13.3647,""
"","",2022-04-24,Ward,"",0.0232,"",6.3229,0.0
"",0.2045,2022-04-24,Denver - CAMP - 2105,0.0057,0.0388,4.549,2.0098,0.0
"","",2022-04-24,Melbourne,"",0.041,22.1897,8.0302,""
"",0.1279,2022-04-24,St. Marks Wildlife R,"",0.0349,"",8.0701,0.001
"","",2022-04-24,Mt Hall,"","","",3.7521,""
"","",2022-04-24,Paul Meyer,"",0.0458,6.5833,2.1583,""
"",0.2435,2022-04-24,North OKC,0.0017,0.0357,19.1304,7.6478,0.0
"",0.183,2022-04-24,Utah Tech. Center,0.0106,0.0326,"",3.3085,2.0E-4
"","",2022-04-24,Indio-29 Palms,"",0.043,16.0,3.5212,""
"","",2022-04-24,Oildale - 3311 Manor,"",0.054,7.0,"",""
"","",2022-04-25,Hidden Valley,"","",32.2955,8.2941,""
"","",2022-04-25,Banning - South Hath,0.0132,0.0387,"",7.9333,""
"","",2022-04-25,Folsom,0.0017,0.0363,"",4.25,""
"","",2022-04-25,Middletown,"",0.0391,"","",""
"","",2022-04-25,St. Philips,"",0.0283,"","",""
"","",2022-04-25,CC_Armory,"",0.0379,"",4.2419,""
"","",2022-04-25,Northampton,0.001,"","",14.8571,""
"",0.1842,2022-04-25,GT Craig NCore,0.0097,0.0334,27.4583,"",2.0E-4
"",0.2136,2022-04-25,North OKC,0.0023,0.0371,12.8636,4.9045,0.0
"","",2022-04-25,CTCLUSI Radar Hill-O,"","","",-2.7252,""
0.4259,"",2022-04-25,Portland Cully Helen,"","","",6.0423,""
"","",2022-04-26,LEEDS,"",0.027,"","",""
"",0.3357,2022-04-26,Eastwood,0.0264,0.0282,"",17.4523,""
"",0.2081,2022-04-26,Bakersfield-Muni,0.0108,0.0387,"","",""
"","",2022-04-26,Colfax,"",0.0454,"",11.2847,""
"","",2022-04-26,Santa Barbara,"",0.0318,34.1286,9.8211,""
"",0.2561,2022-04-26,Sebastopol,0.0026,0.0332,"",11.7333,""
"",0.2967,2022-04-26,Colorado Springs - H,"","","","",0.0
"","",2022-04-26,Ute 3,0.004,0.0487,31.7071,"",""
"","",2022-04-26,Stuart,"",0.0347,"",8.2453,""
"","",2022-04-26,Augusta,"",0.028,21.9316,10.4607,0.001
"","",2022-04-26,Hilo,"","","",2.9663,0.0
"","",2022-04-26,Linville Falls,"",0.0278,"","",""
"","",2022-04-26,BUSHYFRK,"",0.0384,"","",""
"","",2022-04-26,Portland - Sauvie Is,"","","",3.6164,""
"","",2022-04-26,NMARKET,"",0.0306,"","",""
1.2043,"",2022-04-26,Seattle-10th & Welle,0.0173,"","",5.7069,""
"","",2022-04-26,Custer-Loomis (SO-AQ,"",0.0286,"",1.1885,""
"","",2022-04-26,POTAWATOMI,"",0.0297,"","",0.0
"","",2022-04-26,TROUT LAKE,"",0.0319,"",1.5598,""
"","",2022-04-26,Casper Gaseous,0.0054,0.0398,"",4.2353,""
"","",2022-04-26,San Diego - Sherman,"",0.0357,"",12.7,""
"","",2022-04-26,Florence,"",0.0276,"",6.6021,""
"","",2022-04-26,Warner Robins,"","",19.1667,9.1333,""
"","",2022-04-27,TARRANT,"",0.0322,"","",""
"","",2022-04-27,Madera-City,"",0.0391,30.5797,9.7681,""
"",0.1813,2022-04-27,Lake Elsinore - W. F,0.0017,0.0472,25.5124,11.1124,""
"","",2022-04-27,Danbury,"",0.0259,11.2868,4.9481,""
"","",2022-04-27,WATSON,"",0.0336,24.7209,6.3984,4.0E-4
"","",2022-04-27,Carville,"",0.0406,"","",""
